backend	loaded_in_starrocks	namespace	statement_id	command	tables	source	integration_test_methods	starrocks_test_methods	starrocks_verification
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.sample.ClickhouseSampleMapper	getSample	SELECT	cancer_study,patient,reference_genome,sample_derived	src/main/resources/mappers/clickhouse/sample/ClickhouseSampleMapper.xml	ClickhouseSampleMapperTest#getSample	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.sample.ClickhouseSampleMapper	getSampleCount	SELECT	cancer_study,clinical_attribute_meta,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/mappers/clickhouse/sample/ClickhouseSampleMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.sample.ClickhouseSampleMapper	getSamples	SELECT	sample_derived	src/main/resources/mappers/clickhouse/sample/ClickhouseSampleMapper.xml	ClickhouseSampleMapperTest#getSamples,ClickhouseSampleMapperTest#getSamplesByStudyAndSampleIds	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.sample.ClickhouseSampleMapper	getSamplesBySampleListIds	SELECT	sample_derived,sample_list,sample_list_list	src/main/resources/mappers/clickhouse/sample/ClickhouseSampleMapper.xml	ClickhouseSampleMapperTest#getSamplesBySampleListIds	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.sample.ClickhouseSampleMapper	getSummarySamples	SELECT	sample_derived	src/main/resources/mappers/clickhouse/sample/ClickhouseSampleMapper.xml	ClickhouseSampleMapperTest#getSummarySamples,ClickhouseSampleMapperTest#getSummarySamplesByStudyAndSampleIds	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.sample.ClickhouseSampleMapper	getSummarySamplesBySampleListIds	SELECT	sample_derived,sample_list,sample_list_list	src/main/resources/mappers/clickhouse/sample/ClickhouseSampleMapper.xml	ClickhouseSampleMapperTest#getSummarySamplesBySampleListIds	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.treatment.ClickhouseTreatmentMapper	getPatientTreatmentCounts	SELECT	cancer_study,clinical_attribute_meta,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/mappers/clickhouse/treatment/ClickhouseTreatmentMapper.xml	ClickhouseTreatmentMapperTest#getPatientTreatments	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.treatment.ClickhouseTreatmentMapper	getPatientTreatments	SELECT	cancer_study,clinical_attribute_meta,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/mappers/clickhouse/treatment/ClickhouseTreatmentMapper.xml	ClickhouseTreatmentMapperTest#getPatientTreatments	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.treatment.ClickhouseTreatmentMapper	getSampleTreatmentCounts	SELECT	cancer_study,clinical_attribute_meta,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/mappers/clickhouse/treatment/ClickhouseTreatmentMapper.xml	ClickhouseTreatmentMapperTest#getTotalSampleTreatmentCounts	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.treatment.ClickhouseTreatmentMapper	getTotalSampleTreatmentCounts	SELECT	cancer_study,clinical_attribute_meta,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/mappers/clickhouse/treatment/ClickhouseTreatmentMapper.xml	ClickhouseTreatmentMapperTest#getTotalSampleTreatmentCounts	UNVERIFIED	NOT_APPLICABLE
clickhouse-legacy	false	org.cbioportal.legacy.persistence.mybatisclickhouse.StudyViewMapper	getCNACounts	SELECT	cancer_study,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/org/cbioportal/persistence/mybatisclickhouse/StudyViewMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse-legacy	false	org.cbioportal.legacy.persistence.mybatisclickhouse.StudyViewMapper	getCaseListDataCountsPerStudy	SELECT	cancer_study,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/org/cbioportal/persistence/mybatisclickhouse/StudyViewMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse-legacy	false	org.cbioportal.legacy.persistence.mybatisclickhouse.StudyViewMapper	getClinicalAttributes	SELECT	cancer_study,clinical_attribute_meta	src/main/resources/org/cbioportal/persistence/mybatisclickhouse/StudyViewMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse-legacy	false	org.cbioportal.legacy.persistence.mybatisclickhouse.StudyViewMapper	getClinicalAttributesForStudies	SELECT	cancer_study,clinical_attribute_meta	src/main/resources/org/cbioportal/persistence/mybatisclickhouse/StudyViewMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse-legacy	false	org.cbioportal.legacy.persistence.mybatisclickhouse.StudyViewMapper	getClinicalDataCounts	SELECT	cancer_study,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/org/cbioportal/persistence/mybatisclickhouse/StudyViewMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse-legacy	false	org.cbioportal.legacy.persistence.mybatisclickhouse.StudyViewMapper	getClinicalEventTypeCounts	SELECT	cancer_study,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/org/cbioportal/persistence/mybatisclickhouse/StudyViewMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse-legacy	false	org.cbioportal.legacy.persistence.mybatisclickhouse.StudyViewMapper	getCnaGenes	SELECT	cancer_study,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/org/cbioportal/persistence/mybatisclickhouse/StudyViewMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse-legacy	false	org.cbioportal.legacy.persistence.mybatisclickhouse.StudyViewMapper	getFilteredMolecularProfilesByAlterationType	SELECT	cancer_study,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/org/cbioportal/persistence/mybatisclickhouse/StudyViewMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse-legacy	false	org.cbioportal.legacy.persistence.mybatisclickhouse.StudyViewMapper	getFilteredPatientsCount	SELECT	cancer_study,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/org/cbioportal/persistence/mybatisclickhouse/StudyViewMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse-legacy	false	org.cbioportal.legacy.persistence.mybatisclickhouse.StudyViewMapper	getFilteredSamples	SELECT	cancer_study,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/org/cbioportal/persistence/mybatisclickhouse/StudyViewMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse-legacy	false	org.cbioportal.legacy.persistence.mybatisclickhouse.StudyViewMapper	getFilteredSamplesCount	SELECT	cancer_study,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/org/cbioportal/persistence/mybatisclickhouse/StudyViewMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse-legacy	false	org.cbioportal.legacy.persistence.mybatisclickhouse.StudyViewMapper	getFilteredStudyIds	SELECT	cancer_study,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/org/cbioportal/persistence/mybatisclickhouse/StudyViewMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse-legacy	false	org.cbioportal.legacy.persistence.mybatisclickhouse.StudyViewMapper	getGenericAssayDataBinCounts	SELECT	cancer_study,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/org/cbioportal/persistence/mybatisclickhouse/StudyViewMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse-legacy	false	org.cbioportal.legacy.persistence.mybatisclickhouse.StudyViewMapper	getGenericAssayDataCounts	SELECT	cancer_study,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/org/cbioportal/persistence/mybatisclickhouse/StudyViewMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse-legacy	false	org.cbioportal.legacy.persistence.mybatisclickhouse.StudyViewMapper	getGenericAssayProfiles	SELECT	cancer_study,genetic_profile,reference_genome	src/main/resources/org/cbioportal/persistence/mybatisclickhouse/StudyViewMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse-legacy	false	org.cbioportal.legacy.persistence.mybatisclickhouse.StudyViewMapper	getGenomicDataBinCounts	SELECT	cancer_study,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/org/cbioportal/persistence/mybatisclickhouse/StudyViewMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse-legacy	false	org.cbioportal.legacy.persistence.mybatisclickhouse.StudyViewMapper	getMatchingGenePanelIds	SELECT	cancer_study,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/org/cbioportal/persistence/mybatisclickhouse/StudyViewMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse-legacy	false	org.cbioportal.legacy.persistence.mybatisclickhouse.StudyViewMapper	getMolecularProfileSampleCounts	SELECT	cancer_study,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/org/cbioportal/persistence/mybatisclickhouse/StudyViewMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse-legacy	false	org.cbioportal.legacy.persistence.mybatisclickhouse.StudyViewMapper	getMutatedGenes	SELECT	cancer_study,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/org/cbioportal/persistence/mybatisclickhouse/StudyViewMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse-legacy	false	org.cbioportal.legacy.persistence.mybatisclickhouse.StudyViewMapper	getMutationCounts	SELECT	cancer_study,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/org/cbioportal/persistence/mybatisclickhouse/StudyViewMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse-legacy	false	org.cbioportal.legacy.persistence.mybatisclickhouse.StudyViewMapper	getMutationCountsByType	SELECT	cancer_study,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/org/cbioportal/persistence/mybatisclickhouse/StudyViewMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse-legacy	false	org.cbioportal.legacy.persistence.mybatisclickhouse.StudyViewMapper	getPatientClinicalDataFromStudyViewFilter	SELECT	cancer_study,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/org/cbioportal/persistence/mybatisclickhouse/StudyViewMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse-legacy	false	org.cbioportal.legacy.persistence.mybatisclickhouse.StudyViewMapper	getPatientTreatmentCounts	SELECT	cancer_study,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/org/cbioportal/persistence/mybatisclickhouse/StudyViewMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse-legacy	false	org.cbioportal.legacy.persistence.mybatisclickhouse.StudyViewMapper	getPatientTreatments	SELECT	cancer_study,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/org/cbioportal/persistence/mybatisclickhouse/StudyViewMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse-legacy	false	org.cbioportal.legacy.persistence.mybatisclickhouse.StudyViewMapper	getSampleClinicalDataFromStudyViewFilter	SELECT	cancer_study,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/org/cbioportal/persistence/mybatisclickhouse/StudyViewMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse-legacy	false	org.cbioportal.legacy.persistence.mybatisclickhouse.StudyViewMapper	getSampleProfileCountWithoutPanelData	SELECT	cancer_study,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/org/cbioportal/persistence/mybatisclickhouse/StudyViewMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse-legacy	false	org.cbioportal.legacy.persistence.mybatisclickhouse.StudyViewMapper	getSampleTreatmentCounts	SELECT	cancer_study,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/org/cbioportal/persistence/mybatisclickhouse/StudyViewMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse-legacy	false	org.cbioportal.legacy.persistence.mybatisclickhouse.StudyViewMapper	getStructuralVariantGenes	SELECT	cancer_study,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/org/cbioportal/persistence/mybatisclickhouse/StudyViewMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse-legacy	false	org.cbioportal.legacy.persistence.mybatisclickhouse.StudyViewMapper	getTotalProfiledCountByAlterationType	SELECT	cancer_study,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/org/cbioportal/persistence/mybatisclickhouse/StudyViewMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse-legacy	false	org.cbioportal.legacy.persistence.mybatisclickhouse.StudyViewMapper	getTotalProfiledCounts	SELECT	cancer_study,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/org/cbioportal/persistence/mybatisclickhouse/StudyViewMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse-legacy	false	org.cbioportal.legacy.persistence.mybatisclickhouse.StudyViewMapper	getTotalSampleTreatmentCounts	SELECT	cancer_study,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/org/cbioportal/persistence/mybatisclickhouse/StudyViewMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
shared	true	org.cbioportal.legacy.persistence.mybatis.AlterationCountsMapper	getMolecularProfileCaseInternalIdentifier	SELECT	cancer_study,genetic_profile,patient,sample	src/main/resources/org/cbioportal/legacy/persistence/mybatis/AlterationCountsMapper.xml	StarrocksSharedMapperCompatibilityTest#sharedMappersExecutePortableBranchesAgainstRealStarrocks	StarrocksSharedMapperCompatibilityTest#sharedMappersExecutePortableBranchesAgainstRealStarrocks	VERIFIED
shared	true	org.cbioportal.legacy.persistence.mybatis.AlterationCountsMapper	getPatientAlterationGeneCounts	SELECT	alteration_driver_annotation,cancer_study,cna_event,gene,genetic_profile,mutation,mutation_event,patient,sample,sample_cna_event,structural_variant	src/main/resources/org/cbioportal/legacy/persistence/mybatis/AlterationCountsMapper.xml	StarrocksSharedMapperCompatibilityTest#sharedMappersExecutePortableBranchesAgainstRealStarrocks	StarrocksSharedMapperCompatibilityTest#sharedMappersExecutePortableBranchesAgainstRealStarrocks	VERIFIED
shared	true	org.cbioportal.legacy.persistence.mybatis.AlterationCountsMapper	getPatientCnaGeneCounts	SELECT	alteration_driver_annotation,cna_event,gene,genetic_profile,patient,sample,sample_cna_event	src/main/resources/org/cbioportal/legacy/persistence/mybatis/AlterationCountsMapper.xml	StarrocksSharedMapperCompatibilityTest#sharedMappersExecutePortableBranchesAgainstRealStarrocks	StarrocksSharedMapperCompatibilityTest#sharedMappersExecutePortableBranchesAgainstRealStarrocks	VERIFIED
shared	true	org.cbioportal.legacy.persistence.mybatis.AlterationCountsMapper	getPatientStructuralVariantCounts	SELECT	gene,genetic_profile,patient,sample,structural_variant	src/main/resources/org/cbioportal/legacy/persistence/mybatis/AlterationCountsMapper.xml	StarrocksSharedMapperCompatibilityTest#sharedMappersExecutePortableBranchesAgainstRealStarrocks	StarrocksSharedMapperCompatibilityTest#sharedMappersExecutePortableBranchesAgainstRealStarrocks	VERIFIED
shared	true	org.cbioportal.legacy.persistence.mybatis.AlterationCountsMapper	getSampleAlterationGeneCounts	SELECT	alteration_driver_annotation,cancer_study,cna_event,gene,genetic_profile,mutation,mutation_event,patient,sample,sample_cna_event,structural_variant	src/main/resources/org/cbioportal/legacy/persistence/mybatis/AlterationCountsMapper.xml	StarrocksSharedMapperCompatibilityTest#sharedMappersExecutePortableBranchesAgainstRealStarrocks	StarrocksSharedMapperCompatibilityTest#sharedMappersExecutePortableBranchesAgainstRealStarrocks	VERIFIED
shared	true	org.cbioportal.legacy.persistence.mybatis.AlterationCountsMapper	getSampleCnaGeneCounts	SELECT	alteration_driver_annotation,cancer_study,cna_event,gene,genetic_profile,reference_genome_gene,sample,sample_cna_event	src/main/resources/org/cbioportal/legacy/persistence/mybatis/AlterationCountsMapper.xml	StarrocksSharedMapperCompatibilityTest#sharedMappersExecutePortableBranchesAgainstRealStarrocks	StarrocksSharedMapperCompatibilityTest#sharedMappersExecutePortableBranchesAgainstRealStarrocks	VERIFIED
shared	true	org.cbioportal.legacy.persistence.mybatis.AlterationCountsMapper	getSampleStructuralVariantCounts	SELECT	alteration_driver_annotation,gene,genetic_profile,patient,sample,structural_variant	src/main/resources/org/cbioportal/legacy/persistence/mybatis/AlterationCountsMapper.xml	StarrocksSharedMapperCompatibilityTest#sharedMappersExecutePortableBranchesAgainstRealStarrocks	StarrocksSharedMapperCompatibilityTest#sharedMappersExecutePortableBranchesAgainstRealStarrocks	VERIFIED
shared	true	org.cbioportal.legacy.persistence.mybatis.AlterationDriverAnnotationMapper	getAlterationDriverAnnotations	SELECT	alteration_driver_annotation,genetic_profile	src/main/resources/org/cbioportal/legacy/persistence/mybatis/AlterationDriverAnnotationMapper.xml	StarrocksRemainingSharedMapperCompatibilityTest#allRemainingSharedMapperStatementsExecuteAgainstRealStarrocks	StarrocksRemainingSharedMapperCompatibilityTest#allRemainingSharedMapperStatementsExecuteAgainstRealStarrocks	VERIFIED
shared	true	org.cbioportal.legacy.persistence.mybatis.CancerTypeMapper	getAllCancerTypes	SELECT	type_of_cancer	src/main/resources/org/cbioportal/legacy/persistence/mybatis/CancerTypeMapper.xml	StarrocksRemainingSharedMapperCompatibilityTest#allRemainingSharedMapperStatementsExecuteAgainstRealStarrocks	StarrocksRemainingSharedMapperCompatibilityTest#allRemainingSharedMapperStatementsExecuteAgainstRealStarrocks	VERIFIED
shared	true	org.cbioportal.legacy.persistence.mybatis.CancerTypeMapper	getCancerType	SELECT	type_of_cancer	src/main/resources/org/cbioportal/legacy/persistence/mybatis/CancerTypeMapper.xml	StarrocksRemainingSharedMapperCompatibilityTest#allRemainingSharedMapperStatementsExecuteAgainstRealStarrocks	StarrocksRemainingSharedMapperCompatibilityTest#allRemainingSharedMapperStatementsExecuteAgainstRealStarrocks	VERIFIED
shared	true	org.cbioportal.legacy.persistence.mybatis.CancerTypeMapper	getMetaCancerTypes	SELECT	type_of_cancer	src/main/resources/org/cbioportal/legacy/persistence/mybatis/CancerTypeMapper.xml	StarrocksRemainingSharedMapperCompatibilityTest#allRemainingSharedMapperStatementsExecuteAgainstRealStarrocks	StarrocksRemainingSharedMapperCompatibilityTest#allRemainingSharedMapperStatementsExecuteAgainstRealStarrocks	VERIFIED
shared	true	org.cbioportal.legacy.persistence.mybatis.ClinicalAttributeMapper	getClinicalAttribute	SELECT	cancer_study,clinical_attribute_meta	src/main/resources/org/cbioportal/legacy/persistence/mybatis/ClinicalAttributeMapper.xml	StarrocksRemainingSharedMapperCompatibilityTest#allRemainingSharedMapperStatementsExecuteAgainstRealStarrocks	StarrocksRemainingSharedMapperCompatibilityTest#allRemainingSharedMapperStatementsExecuteAgainstRealStarrocks	VERIFIED
shared	true	org.cbioportal.legacy.persistence.mybatis.ClinicalAttributeMapper	getClinicalAttributeCountsBySampleIds	SELECT	cancer_study,clinical_patient,clinical_sample,patient,sample	src/main/resources/org/cbioportal/legacy/persistence/mybatis/ClinicalAttributeMapper.xml	StarrocksSharedMapperCompatibilityTest#sharedMappersExecutePortableBranchesAgainstRealStarrocks	StarrocksSharedMapperCompatibilityTest#sharedMappersExecutePortableBranchesAgainstRealStarrocks	VERIFIED
shared	true	org.cbioportal.legacy.persistence.mybatis.ClinicalAttributeMapper	getClinicalAttributeCountsBySampleListId	SELECT	cancer_study,clinical_patient,clinical_sample,patient,sample,sample_list,sample_list_list	src/main/resources/org/cbioportal/legacy/persistence/mybatis/ClinicalAttributeMapper.xml	StarrocksRemainingSharedMapperCompatibilityTest#allRemainingSharedMapperStatementsExecuteAgainstRealStarrocks	StarrocksRemainingSharedMapperCompatibilityTest#allRemainingSharedMapperStatementsExecuteAgainstRealStarrocks	VERIFIED
shared	true	org.cbioportal.legacy.persistence.mybatis.ClinicalAttributeMapper	getClinicalAttributes	SELECT	cancer_study,clinical_attribute_meta	src/main/resources/org/cbioportal/legacy/persistence/mybatis/ClinicalAttributeMapper.xml	StarrocksRemainingSharedMapperCompatibilityTest#allRemainingSharedMapperStatementsExecuteAgainstRealStarrocks	StarrocksRemainingSharedMapperCompatibilityTest#allRemainingSharedMapperStatementsExecuteAgainstRealStarrocks	VERIFIED
shared	true	org.cbioportal.legacy.persistence.mybatis.ClinicalAttributeMapper	getClinicalAttributesByStudyIdsAndAttributeIds	SELECT	cancer_study,clinical_attribute_meta	src/main/resources/org/cbioportal/legacy/persistence/mybatis/ClinicalAttributeMapper.xml	StarrocksRemainingSharedMapperCompatibilityTest#allRemainingSharedMapperStatementsExecuteAgainstRealStarrocks	StarrocksRemainingSharedMapperCompatibilityTest#allRemainingSharedMapperStatementsExecuteAgainstRealStarrocks	VERIFIED
shared	true	org.cbioportal.legacy.persistence.mybatis.ClinicalAttributeMapper	getMetaClinicalAttributes	SELECT	cancer_study,clinical_attribute_meta	src/main/resources/org/cbioportal/legacy/persistence/mybatis/ClinicalAttributeMapper.xml	StarrocksRemainingSharedMapperCompatibilityTest#allRemainingSharedMapperStatementsExecuteAgainstRealStarrocks	StarrocksRemainingSharedMapperCompatibilityTest#allRemainingSharedMapperStatementsExecuteAgainstRealStarrocks	VERIFIED
